LocationID	PostalCode	City	StateID	StateProvince	RegionID	Region	CustomerID
12722	92399	Yucaipa	4852	California	2751	West	1043
12723	95695	Woodland	4853	California	2752	West	1041
12724	90004	Los Angeles	4854	California	2753	West	1044
12725	90004	Los Angeles	4855	California	2754	West	1044
12726	90004	Los Angeles	4856	California	2755	West	1044
12727	90004	Los Angeles	4857	California	2756	West	1044
12728	90004	Los Angeles	4858	California	2757	West	1044
12729	90004	Los Angeles	4859	California	2758	West	1044
12730	6473	North Haven	4860	Connecticut	2759	East	1045
12731	4070	West Scarborough	4861	Maine	2760	East	1046
12732	2109	Boston	4862	Massachusetts	2761	East	1047
12733	3054	Merrimack	4863	New Hampshire	2762	East	1048
12734	7030	Hoboken	4864	New Jersey	2763	East	1049
12735	5201	Bennington	4865	Vermont	2764	East	1050
12736	85635	Sierra Vista	4866	Arizona	2765	West	1052
12737	85351	Sun City	4867	Arizona	2766	West	1053
12738	85351	Sun City	4868	Arizona	2767	West	1053
12739	85351	Sun City	4869	Arizona	2768	West	1053
12740	11727	Coram	4870	New York	2769	East	1062
12741	11727	Coram	4871	New York	2770	East	1062
12742	11727	Coram	4872	New York	2771	East	1062
12743	85351	Sun City	4873	Arizona	2772	West	1053
12744	85351	Sun City	4874	Arizona	2773	West	1053
12745	85351	Sun City	4875	Arizona	2774	West	1053
12746	85374	Surprise	4876	Arizona	2775	West	1054
12747	85374	Surprise	4877	Arizona	2776	West	1054
12748	85374	Surprise	4878	Arizona	2777	West	1054
12749	85374	Surprise	4879	Arizona	2778	West	1054
12750	85374	Surprise	4880	Arizona	2779	West	1054
12751	4240	Lewiston	4881	Maine	2780	East	1056
12752	3060	Nashua	4882	New Hampshire	2781	East	1057
12753	7506	Hawthorne	4883	New Jersey	2782	East	1058
12754	2864	Cumberland	4884	Rhode Island	2783	East	1059
12755	30318	Atlanta	4885	Georgia	2784	South	1060
12756	30318	Atlanta	4886	Georgia	2785	South	1060
12757	30318	Atlanta	4887	Georgia	2786	South	1060
12758	30318	Atlanta	4888	Georgia	2787	South	1060
12759	30318	Atlanta	4889	Georgia	2788	South	1060
12760	30318	Atlanta	4890	Georgia	2789	South	1060
12761	30318	Atlanta	4891	Georgia	2790	South	1060
12762	11727	Coram	4892	New York	2791	East	1062
12763	30318	Atlanta	4893	Georgia	2792	South	1060
12764	30318	Atlanta	4894	Georgia	2793	South	1060
12765	30318	Atlanta	4895	Georgia	2794	South	1060
12766	30318	Atlanta	4896	Georgia	2795	South	1060
12767	11725	Commack	4897	New York	2796	East	1061
12768	11727	Coram	4898	New York	2797	East	1062
12769	11727	Coram	4899	New York	2798	East	1062
12770	10573	Port Chester	4900	New York	2799	East	1063
12771	10573	Port Chester	4901	New York	2800	East	1063
12772	10573	Port Chester	4902	New York	2801	East	1063
12773	10573	Port Chester	4903	New York	2802	East	1063
12774	60459	Burbank	4904	Illinois	2803	Central	1065
12775	60459	Burbank	4905	Illinois	2804	Central	1065
12776	60459	Burbank	4906	Illinois	2805	Central	1065
12777	60409	Calumet City	4907	Illinois	2806	Central	1066
12778	60409	Calumet City	4908	Illinois	2807	Central	1066
12779	60409	Calumet City	4909	Illinois	2808	Central	1066
12780	60409	Calumet City	4910	Illinois	2809	Central	1068
12781	60174	Saint Charles	4911	Illinois	2810	Central	1090
12782	60409	Calumet City	4912	Illinois	2811	Central	1068
12783	60409	Calumet City	4913	Illinois	2812	Central	1068
12784	60409	Calumet City	4914	Illinois	2813	Central	1068
12785	62901	Carbondale	4915	Illinois	2814	Central	1069
12786	62901	Carbondale	4916	Illinois	2815	Central	1069
12787	62901	Carbondale	4917	Illinois	2816	Central	1069
12788	62901	Carbondale	4918	Illinois	2817	Central	1069
12789	62901	Carbondale	4919	Illinois	2818	Central	1069
12790	15102	Bethel Park	4920	Pennsylvania	2819	East	1071
12791	15102	Bethel Park	4921	Pennsylvania	2820	East	1071
12792	15102	Bethel Park	4922	Pennsylvania	2821	East	1071
12793	15102	Bethel Park	4923	Pennsylvania	2822	East	1071
12794	18018	Bethlehem	4924	Pennsylvania	2823	East	1072
12795	18018	Bethlehem	4925	Pennsylvania	2824	East	1072
12796	18018	Bethlehem	4926	Pennsylvania	2825	East	1072
12797	61107	Rockford	4927	Illinois	2826	Central	1074
12798	61107	Rockford	4928	Illinois	2827	Central	1074
12799	61107	Rockford	4929	Illinois	2828	Central	1074
12800	63376	Saint Peters	4930	Missouri	2829	Central	1077
12801	60441	Romeoville	4931	Illinois	2830	Central	1079
12802	61107	Rockford	4932	Illinois	2831	Central	1074
12803	61107	Rockford	4933	Illinois	2832	Central	1074
12804	61107	Rockford	4934	Illinois	2833	Central	1074
12805	60441	Romeoville	4935	Illinois	2834	Central	1075
12806	60441	Romeoville	4936	Illinois	2835	Central	1075
12807	60441	Romeoville	4937	Illinois	2836	Central	1079
12808	60174	Saint Charles	4938	Illinois	2837	Central	1080
12809	60174	Saint Charles	4939	Illinois	2838	Central	1080
12810	60174	Saint Charles	4940	Illinois	2839	Central	1080
12811	60174	Saint Charles	4941	Illinois	2840	Central	1080
12812	60174	Saint Charles	4942	Illinois	2841	Central	1080
12813	60174	Saint Charles	4943	Illinois	2842	Central	1080
12814	60174	Saint Charles	4944	Illinois	2843	Central	1080
12815	60193	Schaumburg	4945	Illinois	2844	Central	1081
12816	60193	Schaumburg	4946	Illinois	2845	Central	1081
12817	60193	Schaumburg	4947	Illinois	2846	Central	1081
12818	60076	Skokie	4948	Illinois	2847	Central	1082
12819	60441	Romeoville	4949	Illinois	2848	Central	1089
12820	60174	Saint Charles	4950	Illinois	2849	Central	1090
12821	60076	Skokie	4951	Illinois	2850	Central	1082
12822	60076	Skokie	4952	Illinois	2851	Central	1082
12823	62701	Springfield	4953	Illinois	2852	Central	1083
12824	62701	Springfield	4954	Illinois	2853	Central	1083
12825	11729	Deer Park	4955	New York	2854	East	1085
12826	11729	Deer Park	4956	New York	2855	East	1085
12827	11729	Deer Park	4957	New York	2856	East	1085
12828	11729	Deer Park	4958	New York	2857	East	1085
12829	11729	Deer Park	4959	New York	2858	East	1085
12830	11729	Deer Park	4960	New York	2859	East	1085
12831	11729	Deer Park	4961	New York	2860	East	1085
12832	11729	Deer Park	4962	New York	2861	East	1085
12833	11746	Dix Hills	4963	New York	2862	East	1086
12834	11746	Dix Hills	4964	New York	2863	East	1086
12835	11746	Dix Hills	4965	New York	2864	East	1086
12836	11746	Dix Hills	4966	New York	2865	East	1086
12837	61107	Rockford	4967	Illinois	2866	Central	1088
12838	61107	Rockford	4968	Illinois	2867	Central	1088
12839	61107	Rockford	4969	Illinois	2868	Central	1088
12840	61107	Rockford	4970	Illinois	2869	Central	1088
12841	11746	Dix Hills	4971	New York	2870	East	1086
12842	61107	Rockford	4972	Illinois	2871	Central	1088
12843	61107	Rockford	4973	Illinois	2872	Central	1088
12844	60441	Romeoville	4974	Illinois	2873	Central	1089
12845	60441	Romeoville	4975	Illinois	2874	Central	1089
12846	60441	Romeoville	4976	Illinois	2875	Central	1089
12847	60174	Saint Charles	4977	Illinois	2876	Central	1090
12848	60174	Saint Charles	4978	Illinois	2877	Central	1090
12849	60174	Saint Charles	4979	Illinois	2878	Central	1090
12850	60174	Saint Charles	4980	Illinois	2879	Central	1090
12851	60174	Saint Charles	4981	Illinois	2880	Central	1090
12852	60193	Schaumburg	4982	Illinois	2881	Central	1091
12853	60193	Schaumburg	4983	Illinois	2882	Central	1091
12854	60193	Schaumburg	4984	Illinois	2883	Central	1091
12855	60076	Skokie	4985	Illinois	2884	Central	1092
12856	76039	Euless	4986	Texas	2885	Central	1132
12857	75234	Farmers Branch	4987	Texas	2886	Central	1133
12858	75234	Farmers Branch	4988	Texas	2887	Central	1133
12859	75234	Farmers Branch	4989	Texas	2888	Central	1133
12860	60076	Skokie	4990	Illinois	2889	Central	1092
12861	63376	Saint Peters	4991	Missouri	2890	Central	1093
12862	4038	Gorham	4992	Maine	2891	East	1095
12863	3038	Derry	4993	New Hampshire	2892	East	1096
12864	8816	East Brunswick	4994	New Jersey	2893	East	1097
12865	8817	Edison	4995	New Jersey	2894	East	1098
12866	7646	New Milford	4996	New Jersey	2895	East	1099
12867	93030	Oxnard	4997	California	2896	West	1101
12868	93030	Oxnard	4998	California	2897	West	1101
12869	93030	Oxnard	4999	California	2898	West	1101
12870	65721	Ozark	5000	Missouri	2899	Central	1102
12871	65721	Ozark	5001	Missouri	2900	Central	1102
12872	68046	Omaha	5002	Nebraska	2901	Central	1103
12873	68046	Omaha	5003	Nebraska	2902	Central	1103
12874	68046	Omaha	5004	Nebraska	2903	Central	1103
12875	68046	Omaha	5005	Nebraska	2904	Central	1103
12876	68046	Omaha	5006	Nebraska	2905	Central	1103
12877	10282	New York City	5007	New York	2906	East	1104
12878	10282	New York City	5008	New York	2907	East	1104
12879	68046	Omaha	5009	Nebraska	2908	Central	1103
12880	10282	New York City	5010	New York	2909	East	1104
12881	10282	New York City	5011	New York	2910	East	1104
12882	10282	New York City	5012	New York	2911	East	1104
12883	10282	New York City	5013	New York	2912	East	1104
12884	10282	New York City	5014	New York	2913	East	1104
12885	10282	New York City	5015	New York	2914	East	1104
12886	10282	New York City	5016	New York	2915	East	1104
12887	10282	New York City	5017	New York	2916	East	1104
12888	10282	New York City	5018	New York	2917	East	1104
12889	18040	Easton	5019	Pennsylvania	2918	East	1105
12890	18040	Easton	5020	Pennsylvania	2919	East	1105
12891	18040	Easton	5021	Pennsylvania	2920	East	1105
12892	18040	Easton	5022	Pennsylvania	2921	East	1105
12893	18040	Easton	5023	Pennsylvania	2922	East	1105
12894	75220	Dallas	5024	Texas	2923	Central	1106
12895	75146	Lancaster	5025	Texas	2924	Central	1108
12896	78041	Laredo	5026	Texas	2925	Central	1109
12897	78041	Laredo	5027	Texas	2926	Central	1109
12898	75220	Dallas	5028	Texas	2927	Central	1106
12899	75220	Dallas	5029	Texas	2928	Central	1106
12900	75220	Dallas	5030	Texas	2929	Central	1106
12901	75220	Dallas	5031	Texas	2930	Central	1106
12902	75220	Dallas	5032	Texas	2931	Central	1106
12903	75220	Dallas	5033	Texas	2932	Central	1106
12904	75220	Dallas	5034	Texas	2933	Central	1106
12905	75220	Dallas	5035	Texas	2934	Central	1106
12906	75220	Dallas	5036	Texas	2935	Central	1106
12907	75220	Dallas	5037	Texas	2936	Central	1106
12908	75220	Dallas	5038	Texas	2937	Central	1106
12909	75220	Dallas	5039	Texas	2938	Central	1106
12910	75220	Dallas	5040	Texas	2939	Central	1106
12911	75220	Dallas	5041	Texas	2940	Central	1106
12912	75220	Dallas	5042	Texas	2941	Central	1106
12913	75220	Dallas	5043	Texas	2942	Central	1106
12914	77566	Lake Jackson	5044	Texas	2943	Central	1107
12915	75146	Lancaster	5045	Texas	2944	Central	1108
12916	75146	Lancaster	5046	Texas	2945	Central	1108
12917	75146	Lancaster	5047	Texas	2946	Central	1108
12918	75146	Lancaster	5048	Texas	2947	Central	1108
12919	75146	Lancaster	5049	Texas	2948	Central	1108
12920	75146	Lancaster	5050	Texas	2949	Central	1108
12921	75146	Lancaster	5051	Texas	2950	Central	1108
12922	78041	Laredo	5052	Texas	2951	Central	1109
12923	78041	Laredo	5053	Texas	2952	Central	1109
12924	78041	Laredo	5054	Texas	2953	Central	1109
12925	78041	Laredo	5055	Texas	2954	Central	1109
12926	78041	Laredo	5056	Texas	2955	Central	1109
12927	77573	League City	5057	Texas	2956	Central	1110
12928	92399	Yucaipa	5058	California	2957	West	1112
12929	92399	Yucaipa	5059	California	2958	West	1112
12930	80004	Arvada	5060	Colorado	2959	West	1113
12931	80004	Arvada	5061	Colorado	2960	West	1113
12932	80004	Arvada	5062	Colorado	2961	West	1113
12933	80004	Arvada	5063	Colorado	2962	West	1113
12934	80004	Arvada	5064	Colorado	2963	West	1113
12935	79907	El Paso	5065	Texas	2964	Central	1131
12936	79907	El Paso	5066	Texas	2965	Central	1131
12937	79907	El Paso	5067	Texas	2966	Central	1131
12938	76039	Euless	5068	Texas	2967	Central	1132
12939	80004	Arvada	5069	Colorado	2968	West	1113
12940	80004	Arvada	5070	Colorado	2969	West	1113
12941	85374	Surprise	5071	Arizona	2970	West	1115
12942	85374	Surprise	5072	Arizona	2971	West	1115
12943	85281	Tempe	5073	Arizona	2972	West	1116
12944	85281	Tempe	5074	Arizona	2973	West	1116
12945	85281	Tempe	5075	Arizona	2974	West	1116
12946	85281	Tempe	5076	Arizona	2975	West	1116
12947	85281	Tempe	5077	Arizona	2976	West	1116
12948	85281	Tempe	5078	Arizona	2977	West	1116
12949	85281	Tempe	5079	Arizona	2978	West	1116
12950	85705	Tucson	5080	Arizona	2979	West	1117
12951	85705	Tucson	5081	Arizona	2980	West	1117
12952	85705	Tucson	5082	Arizona	2981	West	1117
12953	85705	Tucson	5083	Arizona	2982	West	1117
12954	85705	Tucson	5084	Arizona	2983	West	1117
12955	85705	Tucson	5085	Arizona	2984	West	1117
12956	85705	Tucson	5086	Arizona	2985	West	1117
12957	85364	Yuma	5087	Arizona	2986	West	1118
12958	85364	Yuma	5088	Arizona	2987	West	1118
12959	85364	Yuma	5089	Arizona	2988	West	1118
12960	85364	Yuma	5090	Arizona	2989	West	1118
12961	85364	Yuma	5091	Arizona	2990	West	1118
12962	72714	Bella Vista	5092	Arkansas	2991	South	1119
12963	72714	Bella Vista	5093	Arkansas	2992	South	1119
12964	72714	Bella Vista	5094	Arkansas	2993	South	1119
12965	72714	Bella Vista	5095	Arkansas	2994	South	1119
12966	72714	Bella Vista	5096	Arkansas	2995	South	1119
12967	72714	Bella Vista	5097	Arkansas	2996	South	1119
12968	72015	Benton	5098	Arkansas	2997	South	1120
12969	72015	Benton	5099	Arkansas	2998	South	1120
12970	72015	Benton	5100	Arkansas	2999	South	1120
12971	72015	Benton	5101	Arkansas	3000	South	1120
12972	92592	Temecula	5102	California	3001	West	1121
12973	92592	Temecula	5103	California	3002	West	1121
12974	92592	Temecula	5104	California	3003	West	1121
12975	92592	Temecula	5105	California	3004	West	1121
12976	78852	Eagle Pass	5106	Texas	3005	Central	1127
12977	79907	El Paso	5107	Texas	3006	Central	1131
12978	92592	Temecula	5108	California	3007	West	1121
12979	92592	Temecula	5109	California	3008	West	1121
12980	92592	Temecula	5110	California	3009	West	1121
12981	95661	Roseville	5111	California	3010	West	1123
12982	95661	Roseville	5112	California	3011	West	1123
12983	95661	Roseville	5113	California	3012	West	1123
12984	95661	Roseville	5114	California	3013	West	1123
12985	95661	Roseville	5115	California	3014	West	1123
12986	6360	Norwich	5116	Connecticut	3015	East	1124
12987	75116	Duncanville	5117	Texas	3016	Central	1126
12988	75116	Duncanville	5118	Texas	3017	Central	1126
12989	75116	Duncanville	5119	Texas	3018	Central	1126
12990	75116	Duncanville	5120	Texas	3019	Central	1126
12991	75116	Duncanville	5121	Texas	3020	Central	1126
12992	75116	Duncanville	5122	Texas	3021	Central	1126
12993	75116	Duncanville	5123	Texas	3022	Central	1126
12994	78852	Eagle Pass	5124	Texas	3023	Central	1127
12995	78852	Eagle Pass	5125	Texas	3024	Central	1127
12996	78852	Eagle Pass	5126	Texas	3025	Central	1127
12997	78852	Eagle Pass	5127	Texas	3026	Central	1127
12998	78852	Eagle Pass	5128	Texas	3027	Central	1127
12999	78539	Edinburg	5129	Texas	3028	Central	1128
13000	2118	Boston	5130	Massachusetts	3029	East	1129
13001	2118	Boston	5131	Massachusetts	3030	East	1129
13002	2118	Boston	5132	Massachusetts	3031	East	1129
13003	2118	Boston	5133	Massachusetts	3032	East	1129
13004	2118	Boston	5134	Massachusetts	3033	East	1129
13005	2118	Boston	5135	Massachusetts	3034	East	1129
13006	2118	Boston	5136	Massachusetts	3035	East	1129
13007	2118	Boston	5137	Massachusetts	3036	East	1129
13008	2118	Boston	5138	Massachusetts	3037	East	1129
13009	2118	Boston	5139	Massachusetts	3038	East	1129
13010	2118	Boston	5140	Massachusetts	3039	East	1129
13011	2118	Boston	5141	Massachusetts	3040	East	1129
13012	2118	Boston	5142	Massachusetts	3041	East	1129
13013	2118	Boston	5143	Massachusetts	3042	East	1129
13014	2118	Boston	5144	Massachusetts	3043	East	1129
13015	2118	Boston	5145	Massachusetts	3044	East	1129
13016	2118	Boston	5146	Massachusetts	3045	East	1129
13017	78539	Edinburg	5147	Texas	3046	Central	1130
13018	78539	Edinburg	5148	Texas	3047	Central	1130
13019	2118	Boston	5149	Massachusetts	3048	East	1129
13020	79907	El Paso	5150	Texas	3049	Central	1131
13021	79907	El Paso	5151	Texas	3050	Central	1131
13022	79907	El Paso	5152	Texas	3051	Central	1131
13023	76039	Euless	5153	Texas	3052	Central	1132
13024	76039	Euless	5154	Texas	3053	Central	1132
13025	75234	Farmers Branch	5155	Texas	3054	Central	1133
13026	75234	Farmers Branch	5156	Texas	3055	Central	1133
13027	62901	Carbondale	5157	Illinois	3056	Central	1135
13028	60188	Carol Stream	5158	Illinois	3057	Central	1136
13029	60188	Carol Stream	5159	Illinois	3058	Central	1136
13030	60188	Carol Stream	5160	Illinois	3059	Central	1136
13031	60188	Carol Stream	5161	Illinois	3060	Central	1136
13032	60188	Carol Stream	5162	Illinois	3061	Central	1136
13033	60188	Carol Stream	5163	Illinois	3062	Central	1136
13034	98902	Yakima	5164	Washington	3063	West	1299
13035	25314	Charleston	5165	West Virginia	3064	East	1300
13036	82604	Casper	5166	Wyoming	3065	West	1301
13037	82604	Casper	5167	Wyoming	3066	West	1301
13038	75056	The Colony	5168	Texas	3067	Central	1138
13039	75056	The Colony	5169	Texas	3068	Central	1138
13040	75056	The Colony	5170	Texas	3069	Central	1138
13041	75056	The Colony	5171	Texas	3070	Central	1138
13042	77381	The Woodlands	5172	Texas	3071	Central	1139
13043	77381	The Woodlands	5173	Texas	3072	Central	1139
13044	77381	The Woodlands	5174	Texas	3073	Central	1139
13045	75701	Tyler	5175	Texas	3074	Central	1140
13046	75701	Tyler	5176	Texas	3075	Central	1140
13047	75701	Tyler	5177	Texas	3076	Central	1140
13048	77901	Victoria	5178	Texas	3077	Central	1141
13049	77901	Victoria	5179	Texas	3078	Central	1141
13050	77901	Victoria	5180	Texas	3079	Central	1141
13051	77901	Victoria	5181	Texas	3080	Central	1141
13052	76706	Waco	5182	Texas	3081	Central	1142
13053	76706	Waco	5183	Texas	3082	Central	1142
13054	76706	Waco	5184	Texas	3083	Central	1142
13055	76706	Waco	5185	Texas	3084	Central	1142
13056	75165	Waxahachie	5186	Texas	3085	Central	1143
13057	75165	Waxahachie	5187	Texas	3086	Central	1145
13058	76706	Waco	5188	Texas	3087	Central	1142
13059	76706	Waco	5189	Texas	3088	Central	1142
13060	76706	Waco	5190	Texas	3089	Central	1142
13061	75165	Waxahachie	5191	Texas	3090	Central	1143
13062	75165	Waxahachie	5192	Texas	3091	Central	1143
13063	75165	Waxahachie	5193	Texas	3092	Central	1145
13064	75165	Waxahachie	5194	Texas	3093	Central	1145
13065	76086	Weatherford	5195	Texas	3094	Central	1146
13066	76086	Weatherford	5196	Texas	3095	Central	1146
13067	76086	Weatherford	5197	Texas	3096	Central	1146
13068	6611	Trumbull	5198	Connecticut	3097	East	1148
13069	1821	Billerica	5199	Massachusetts	3098	East	1149
13070	1056	Ludlow	5200	Massachusetts	3099	East	1150
13071	1075	South Hadley	5201	Massachusetts	3100	East	1151
13072	1075	South Hadley	5202	Massachusetts	3101	East	1151
13073	7801	Dover	5203	New Jersey	3102	East	1152
13074	19805	Wilmington	5204	Delaware	3103	East	1171
13075	19805	Wilmington	5205	Delaware	3104	East	1171
13076	19805	Wilmington	5206	Delaware	3105	East	1171
13077	32701	Altamonte Springs	5207	Florida	3106	South	1172
13078	5401	Burlington	5208	Vermont	3107	East	1153
13079	5401	Burlington	5209	Vermont	3108	East	1153
13080	90640	Montebello	5210	California	3109	West	1155
13081	90640	Montebello	5211	California	3110	West	1155
13082	90640	Montebello	5212	California	3111	West	1155
13083	1876	Tewksbury	5213	Massachusetts	3112	East	1156
13084	3839	Rochester	5214	New Hampshire	3113	East	1157
13085	8109	Pennsauken	5215	New Jersey	3114	East	1158
13086	7086	Union City	5216	New Jersey	3115	East	1159
13087	95661	Roseville	5217	California	3116	West	1161
13088	95661	Roseville	5218	California	3117	West	1161
13089	3801	Portsmouth	5219	New Hampshire	3118	East	1162
13090	8101	Camden	5220	New Jersey	3119	East	1163
13091	7407	Elmwood Park	5221	New Jersey	3120	East	1164
13092	7506	Hawthorne	5222	New Jersey	3121	East	1165
13093	8052	Maple Shade	5223	New Jersey	3122	East	1166
13094	8226	Ocean City	5224	New Jersey	3123	East	1167
13095	7070	Rutherford	5225	New Jersey	3124	East	1168
13096	19711	Newark	5226	Delaware	3125	East	1170
13097	19711	Newark	5227	Delaware	3126	East	1170
13098	19711	Newark	5228	Delaware	3127	East	1170
13099	19805	Wilmington	5229	Delaware	3128	East	1171
13100	90640	Montebello	5230	California	3129	West	1173
13101	4901	Waterville	5231	Maine	3130	East	1174
13102	2040	Scituate	5232	Massachusetts	3131	East	1175
13103	10280	New York City	5233	New York	3132	East	1176
13104	10280	New York City	5234	New York	3133	East	1176
13105	10280	New York City	5235	New York	3134	East	1176
13106	32701	Altamonte Springs	5236	Florida	3135	South	1178
13107	32701	Altamonte Springs	5237	Florida	3136	South	1178
13108	32701	Altamonte Springs	5238	Florida	3137	South	1178
13109	32701	Altamonte Springs	5239	Florida	3138	South	1178
13110	32701	Altamonte Springs	5240	Florida	3139	South	1178
13111	66202	Prairie Village	5241	Kansas	3140	Central	1180
13112	66202	Prairie Village	5242	Kansas	3141	Central	1180
13113	66202	Prairie Village	5243	Kansas	3142	Central	1180
13114	66202	Prairie Village	5244	Kansas	3143	Central	1180
13115	32712	Apopka	5245	Florida	3144	South	1206
13116	90301	Inglewood	5246	California	3145	West	1208
13117	90301	Inglewood	5247	California	3146	West	1208
13118	66202	Prairie Village	5248	Kansas	3147	Central	1180
13119	66202	Prairie Village	5249	Kansas	3148	Central	1180
13120	27237	Sanford	5250	North Carolina	3149	South	1181
13121	84660	Spanish Fork	5251	Utah	3150	West	1182
13122	84660	Spanish Fork	5252	Utah	3151	West	1182
13123	84660	Spanish Fork	5253	Utah	3152	West	1182
13124	84660	Spanish Fork	5254	Utah	3153	West	1182
13125	84660	Spanish Fork	5255	Utah	3154	West	1182
13126	84663	Springville	5256	Utah	3155	West	1183
13127	84663	Springville	5257	Utah	3156	West	1183
13128	84663	Springville	5258	Utah	3157	West	1183
13129	84663	Springville	5259	Utah	3158	West	1183
13130	84663	Springville	5260	Utah	3159	West	1183
13131	84663	Springville	5261	Utah	3160	West	1183
13132	84663	Springville	5262	Utah	3161	West	1183
13133	35756	Madison	5263	Alabama	3162	South	1185
13134	35756	Madison	5264	Alabama	3163	South	1185
13135	35756	Madison	5265	Alabama	3164	South	1185
13136	35756	Madison	5266	Alabama	3165	South	1185
13137	35756	Madison	5267	Alabama	3166	South	1185
13138	35756	Madison	5268	Alabama	3167	South	1185
13139	92646	Huntington Beach	5269	California	3168	West	1186
13140	92646	Huntington Beach	5270	California	3169	West	1186
13141	4240	Lewiston	5271	Maine	3170	East	1187
13142	7001	Avenel	5272	New Jersey	3171	East	1188
13143	92646	Huntington Beach	5273	California	3172	West	1189
13144	92646	Huntington Beach	5274	California	3173	West	1189
13145	92646	Huntington Beach	5275	California	3174	West	1189
13146	92646	Huntington Beach	5276	California	3175	West	1189
13147	92646	Huntington Beach	5277	California	3176	West	1189
13148	90301	Inglewood	5278	California	3177	West	1190
13149	90301	Inglewood	5279	California	3178	West	1190
13150	90301	Inglewood	5280	California	3179	West	1190
13151	90301	Inglewood	5281	California	3180	West	1190
13152	6050	New Britain	5282	Connecticut	3181	East	1191
13153	6790	Torrington	5283	Connecticut	3182	East	1192
13154	20016	Washington	5284	District of Columbia	3183	East	1193
13155	20016	Washington	5285	District of Columbia	3184	East	1193
13156	20016	Washington	5286	District of Columbia	3185	East	1193
13157	20016	Washington	5287	District of Columbia	3186	East	1193
13158	20016	Washington	5288	District of Columbia	3187	East	1193
13159	20016	Washington	5289	District of Columbia	3188	East	1193
13160	20016	Washington	5290	District of Columbia	3189	East	1193
13161	20016	Washington	5291	District of Columbia	3190	East	1193
13162	20016	Washington	5292	District of Columbia	3191	East	1193
13163	20016	Washington	5293	District of Columbia	3192	East	1193
13164	20016	Washington	5294	District of Columbia	3193	East	1193
13165	20016	Washington	5295	District of Columbia	3194	East	1193
13166	20016	Washington	5296	District of Columbia	3195	East	1193
13167	20016	Washington	5297	District of Columbia	3196	East	1193
13168	20016	Washington	5298	District of Columbia	3197	East	1193
13169	20016	Washington	5299	District of Columbia	3198	East	1193
13170	20016	Washington	5300	District of Columbia	3199	East	1193
13171	20016	Washington	5301	District of Columbia	3200	East	1193
13172	32712	Apopka	5302	Florida	3201	South	1206
13173	32712	Apopka	5303	Florida	3202	South	1206
13174	32712	Apopka	5304	Florida	3203	South	1206
13175	20016	Washington	5305	District of Columbia	3204	East	1193
13176	20016	Washington	5306	District of Columbia	3205	East	1193
13177	20016	Washington	5307	District of Columbia	3206	East	1193
13178	20016	Washington	5308	District of Columbia	3207	East	1193
13179	20016	Washington	5309	District of Columbia	3208	East	1193
13180	20016	Washington	5310	District of Columbia	3209	East	1193
13181	20016	Washington	5311	District of Columbia	3210	East	1193
13182	20016	Washington	5312	District of Columbia	3211	East	1193
13183	20016	Washington	5313	District of Columbia	3212	East	1193
13184	34142	Immokalee	5314	Florida	3213	South	1194
13185	34142	Immokalee	5315	Florida	3214	South	1194
13186	34142	Immokalee	5316	Florida	3215	South	1194
13187	34142	Immokalee	5317	Florida	3216	South	1194
13188	34142	Immokalee	5318	Florida	3217	South	1194
13189	4005	Biddeford	5319	Maine	3218	East	1195
13190	4005	Biddeford	5320	Maine	3219	East	1195
13191	3053	Londonderry	5321	New Hampshire	3220	East	1198
13192	3060	Nashua	5322	New Hampshire	3221	East	1199
13193	2920	Cranston	5323	Rhode Island	3222	East	1203
13194	1108	Springfield	5324	Massachusetts	3223	East	1196
13195	1776	Sudbury	5325	Massachusetts	3224	East	1197
13196	7407	Elmwood Park	5326	New Jersey	3225	East	1200
13197	7843	Hopatcong	5327	New Jersey	3226	East	1201
13198	7079	South Orange	5328	New Jersey	3227	East	1202
13199	5401	Burlington	5329	Vermont	3228	East	1204
13200	32712	Apopka	5330	Florida	3229	South	1206
13201	32712	Apopka	5331	Florida	3230	South	1206
13202	32712	Apopka	5332	Florida	3231	South	1206
13203	90301	Inglewood	5333	California	3232	West	1208
13204	6776	New Milford	5334	Connecticut	3233	East	1209
13205	46806	Fort Wayne	5335	Indiana	3234	Central	1211
13206	46806	Fort Wayne	5336	Indiana	3235	Central	1211
13207	46806	Fort Wayne	5337	Indiana	3236	Central	1211
13208	46806	Fort Wayne	5338	Indiana	3237	Central	1211
13209	46806	Fort Wayne	5339	Indiana	3238	Central	1211
13210	75601	Longview	5340	Texas	3239	Central	1293
13211	84074	Tooele	5341	Utah	3240	West	1296
13212	84074	Tooele	5342	Utah	3241	West	1296
13213	46806	Fort Wayne	5343	Indiana	3242	Central	1211
13214	46806	Fort Wayne	5344	Indiana	3243	Central	1211
13215	46404	Gary	5345	Indiana	3244	Central	1212
13216	46404	Gary	5346	Indiana	3245	Central	1212
13217	46404	Gary	5347	Indiana	3246	Central	1212
13218	46404	Gary	5348	Indiana	3247	Central	1212
13219	46530	Granger	5349	Indiana	3248	Central	1213
13220	46530	Granger	5350	Indiana	3249	Central	1213
13221	46530	Granger	5351	Indiana	3250	Central	1213
13222	46530	Granger	5352	Indiana	3251	Central	1213
13223	46530	Granger	5353	Indiana	3252	Central	1213
13224	46530	Granger	5354	Indiana	3253	Central	1213
13225	46530	Granger	5355	Indiana	3254	Central	1213
13226	97420	Coos Bay	5356	Oregon	3255	West	1215
